label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Cortar,285,587,128,53,50_orelha_de_elefante.jpg,640,640
Cortar,27,350,74,156,50_orelha_de_elefante.jpg,640,640
Cortar,296,26,95,184,50_orelha_de_elefante.jpg,640,640
Cortar,209,184,66,237,50_orelha_de_elefante.jpg,640,640
Não cortar,170,437,111,194,50_orelha_de_elefante.jpg,640,640
Não cortar,345,182,295,340,51_orelha_de_elefante.jpg,640,640
Não cortar,2,74,267,245,51_orelha_de_elefante.jpg,640,640
Não cortar,172,230,153,123,51_orelha_de_elefante.jpg,640,640
Não cortar,23,430,103,80,51_orelha_de_elefante.jpg,640,640
Cortar,269,379,80,81,51_orelha_de_elefante.jpg,640,640
Não cortar,198,423,81,85,51_orelha_de_elefante.jpg,640,640
Não cortar,67,3,158,77,51_orelha_de_elefante.jpg,640,640
Cortar,254,2,158,198,51_orelha_de_elefante.jpg,640,640
Cortar,0,242,309,289,52_orelha_de_elefante.jpg,640,640
Cortar,370,170,270,262,52_orelha_de_elefante.jpg,640,640
Não cortar,313,311,134,137,52_orelha_de_elefante.jpg,640,640
Não cortar,469,519,83,61,52_orelha_de_elefante.jpg,640,640
Não cortar,572,535,68,70,52_orelha_de_elefante.jpg,640,640
Não cortar,509,570,60,59,52_orelha_de_elefante.jpg,640,640
Não cortar,446,102,107,106,52_orelha_de_elefante.jpg,640,640
Não cortar,12,77,125,96,52_orelha_de_elefante.jpg,640,640
Não cortar,138,0,167,65,52_orelha_de_elefante.jpg,640,640
Não cortar,128,141,164,117,52_orelha_de_elefante.jpg,640,640
Não cortar,264,21,160,257,52_orelha_de_elefante.jpg,640,640
Não cortar,340,191,300,306,53_orelha_de_elefante.jpg,640,640
Não cortar,0,293,259,279,53_orelha_de_elefante.jpg,640,640
Cortar,520,591,120,49,53_orelha_de_elefante.jpg,640,640
Não cortar,250,161,74,81,53_orelha_de_elefante.jpg,640,640
Não cortar,95,135,96,68,53_orelha_de_elefante.jpg,640,640
Cortar,57,174,60,77,53_orelha_de_elefante.jpg,640,640
Não cortar,72,9,77,70,53_orelha_de_elefante.jpg,640,640
Não cortar,197,297,151,110,53_orelha_de_elefante.jpg,640,640
Cortar,304,223,73,69,53_orelha_de_elefante.jpg,640,640
Cortar,371,238,67,58,53_orelha_de_elefante.jpg,640,640
Cortar,102,74,261,271,54_orelha_de_elefante.jpg,640,640
Cortar,353,312,154,234,54_orelha_de_elefante.jpg,640,640
Cortar,166,355,178,285,54_orelha_de_elefante.jpg,640,640
Cortar,0,344,167,296,54_orelha_de_elefante.jpg,640,640
Cortar,477,156,163,152,55_orelha_de_elefante.jpg,640,640
Cortar,257,228,238,231,55_orelha_de_elefante.jpg,640,640
Cortar,0,92,160,343,55_orelha_de_elefante.jpg,640,640
Cortar,447,22,134,261,55_orelha_de_elefante.jpg,640,640
Cortar,102,0,198,230,55_orelha_de_elefante.jpg,640,640
Cortar,224,185,185,178,56_orelha_de_elefante.jpg,640,640
Cortar,0,196,147,260,56_orelha_de_elefante.jpg,640,640
Cortar,460,439,173,201,56_orelha_de_elefante.jpg,640,640
Cortar,254,370,113,270,56_orelha_de_elefante.jpg,640,640
Cortar,86,343,162,236,56_orelha_de_elefante.jpg,640,640
Não cortar,351,198,243,178,57_orelha_de_elefante.jpg,640,640
Cortar,473,56,167,171,57_orelha_de_elefante.jpg,640,640
Cortar,71,99,297,192,57_orelha_de_elefante.jpg,640,640
Não cortar,1,199,90,119,57_orelha_de_elefante.jpg,640,640
Não cortar,0,74,71,122,57_orelha_de_elefante.jpg,640,640
Não cortar,505,370,135,126,57_orelha_de_elefante.jpg,640,640
Não cortar,566,509,74,106,57_orelha_de_elefante.jpg,640,640
Não cortar,185,299,102,223,57_orelha_de_elefante.jpg,640,640
Não cortar,441,463,49,120,57_orelha_de_elefante.jpg,640,640
Cortar,0,311,141,120,57_orelha_de_elefante.jpg,640,640
Não cortar,0,226,238,221,58_orelha_de_elefante.jpg,640,640
Não cortar,271,19,144,260,58_orelha_de_elefante.jpg,640,640
Não cortar,538,236,102,140,58_orelha_de_elefante.jpg,640,640
Cortar,236,301,349,234,58_orelha_de_elefante.jpg,640,640
Cortar,0,441,130,180,58_orelha_de_elefante.jpg,640,640
Cortar,124,538,189,101,58_orelha_de_elefante.jpg,640,640
Não cortar,0,0,113,128,58_orelha_de_elefante.jpg,640,640
